Country Name,Country Code,ID,Year,GDP,Pop,Host,Soviet,Investment in Non-Financial Assets,Political_Stability,Round,Unemployment Rate,Tourist Arrival
Spain,ESP,12,1988,376160409941.0,38766939,0,0,3105429543.0,,0,19.8500003814697,
Spain,ESP,12,1989,414757056922.0,38827764,0,0,4334499297.0,,0,17.3299999237061,
Spain,ESP,12,1990,536558591250.0,38867322,0,0,5355017850.0,,0,16.2700004577637,
Spain,ESP,12,1991,577166174540.0,38966376,0,0,6005913959.0,,0,15.9300003051758,
Spain,ESP,12,1992,630916018203.0,39157685,1,0,4747394613.0,,1,17.7000007629395,
Spain,ESP,12,1993,525075636031.0,39361262,0,0,5114011996.0,,1,22.1599998474121,
Spain,ESP,12,1994,530562634455.0,39549108,0,0,4434267306.0,,1,24.2099990844727,
Spain,ESP,12,1995,614609020550.0,39724050,0,0,8445000000.0,,1,22.6800003051758,52460000.0
Spain,ESP,12,1996,642588992513.0,39889852,0,0,6155000000.0,0.177705,1,22.1399993896484,55077000.0
Spain,ESP,12,1997,590077272727.0,40057389,0,0,6926000000.0,,1,20.7000007629395,62415000.0
Spain,ESP,12,1998,619214834614.0,40223509,0,0,6217000000.0,0.133022,1,18.6700000762939,68068000.0
Spain,ESP,12,1999,634907542858.0,40386875,0,0,6882000000.0,,1,15.4799995422363,72040000.0
Spain,ESP,12,2000,598363313495.0,40567864,0,0,7498000000.0,0.462261,1,13.789999961853,74580000.0
Spain,ESP,12,2001,627830029412.0,40850412,0,0,7894000000.0,,1,10.3500003814697,75564000.0
Spain,ESP,12,2002,708756677089.0,41431558,0,0,8702000000.0,0.443884,1,11.1499996185303,79313000.0
Spain,ESP,12,2003,907491523174.0,42187645,0,0,9425000000.0,-0.0449701,1,11.2799997329712,82326000.0
Spain,ESP,12,2004,1069055675274.0,42921895,0,0,11965000000.0,-0.0880503,1,11.0900001525879,85981000.0
Spain,ESP,12,2005,1153715822718.0,43653155,0,0,12256000000.0,0.195214,1,9.14999961853027,92563000.0
Spain,ESP,12,2006,1260398977832.0,44397319,0,0,13251000000.0,-0.150258,1,8.44999980926514,96152000.0
Spain,ESP,12,2007,1474002579820.0,45226803,0,0,15074000000.0,-0.275348,1,8.22999954223633,98907000.0
Spain,ESP,12,2008,1631863493552.0,45954106,0,0,16691000000.0,-0.380849,1,11.25,97670000.0
Spain,ESP,12,2009,1491472923707.0,46362946,0,0,16291000000.0,-0.473777,1,17.8600006103516,91899000.0
Spain,ESP,12,2010,1422108199783.0,46576897,0,0,15306000000.0,-0.318044,1,19.8600006103516,93744000.0
Spain,ESP,12,2011,1480710495710.0,46742697,0,0,13136000000.0,0.0211045,1,21.3899993896484,99187000.0
Spain,ESP,12,2012,1324750738725.0,46773055,0,0,9446000000.0,-0.0295164,1,24.7900009155273,98128000.0
Spain,ESP,12,2013,1355579535913.0,46620045,0,0,7721000000.0,0.0120178,1,26.0900001525879,103231000.0
Spain,ESP,12,2014,1371820537889.0,46480882,0,0,6880000000.0,0.243122,1,24.4400005340576,107144000.0
Spain,ESP,12,2015,1196156971280.0,46444832,0,0,8152000000.0,0.251491,1,22.0599994659424,109834000.0
Spain,ESP,12,2016,1233554967012.0,46484062,0,0,6966000000.0,0.413188,1,19.6399993896484,115561000.0
Spain,ESP,12,2017,1313245330198.0,46593236,0,0,,0.282796,1,17.2199993133545,121717000.0
Spain,ESP,12,2018,1421702715218.0,46797754,0,0,,0.254802,1,15.25,124456000.0
Spain,ESP,12,2019,1394320055129.0,47134837,0,0,,,1,14.1000003814697,126170000.0
Spain,ESP,12,2020,1276962685648.0,47365655,0,0,,,1,15.5299997329712,36410000.0
Spain,ESP,12,2021,1427380681295.0,47415750,0,0,,,1,14.7799997329712,
United Kingdom,GBR,13,1974,206131369799.0,56229974,0,0,970000000.0,,0,2.59999990463257,
United Kingdom,GBR,13,1975,241756637168.0,56225800,0,0,1239000000.0,,0,4.0,
United Kingdom,GBR,13,1976,232614555256.0,56211968,0,0,1405000000.0,,0,5.5,
United Kingdom,GBR,13,1977,263066457352.0,56193492,0,0,1344000000.0,,0,5.80000019073486,
United Kingdom,GBR,13,1978,335883029722.0,56196504,0,0,1321000000.0,,0,5.69999980926514,
United Kingdom,GBR,13,1979,438994070309.0,56246951,0,0,1528000000.0,,0,5.30000019073486,
United Kingdom,GBR,13,1980,564947710899.0,56314216,0,0,1804000000.0,,0,6.80000019073486,
United Kingdom,GBR,13,1981,540765675241.0,56333829,0,0,1801000000.0,,0,10.3999996185303,
United Kingdom,GBR,13,1982,515048916841.0,56313641,0,0,2312000000.0,,0,10.8999996185303,
United Kingdom,GBR,13,1983,489618008186.0,56332848,0,0,2841000000.0,,0,11.0900001525879,
United Kingdom,GBR,13,1984,461487097632.0,56422072,0,0,2613000000.0,,0,10.8999996185303,
United Kingdom,GBR,13,1985,489285164271.0,56550268,0,0,3716000000.0,,0,11.4799995422363,
United Kingdom,GBR,13,1986,601452653181.0,56681396,0,0,3403000000.0,,0,11.5100002288818,
United Kingdom,GBR,13,1987,745162608269.0,56802050,0,0,3992000000.0,,0,11.0200004577637,
United Kingdom,GBR,13,1988,910122732124.0,56928327,0,0,4297000000.0,,0,9.0,
United Kingdom,GBR,13,1989,926884816754.0,57076711,0,0,5709000000.0,,0,7.40999984741211,
United Kingdom,GBR,13,1990,1093169389205.0,57247586,0,0,7515000000.0,,0,6.96999979019165,
United Kingdom,GBR,13,1991,1142797178131.0,57424897,0,0,8281000000.0,,0,8.55000019073486,
United Kingdom,GBR,13,1992,1179659529660.0,57580402,0,0,8055000000.0,,0,9.77000045776367,
United Kingdom,GBR,13,1993,1061388722256.0,57718614,0,0,7595000000.0,,0,10.3500003814697,
United Kingdom,GBR,13,1994,1140489745944.0,57865745,0,0,7189000000.0,,0,9.64999961853027,
United Kingdom,GBR,13,1995,1346184314344.0,58019030,0,0,13185000000.0,,0,8.6899995803833,23537000.0
United Kingdom,GBR,13,1996,1421619344774.0,58166950,0,0,11598000000.0,0.981751,0,8.1899995803833,25163000.0
United Kingdom,GBR,13,1997,1561807465619.0,58316954,0,0,11057000000.0,,0,7.07000017166138,25515000.0
United Kingdom,GBR,13,1998,1655061278569.0,58487141,0,0,11850000000.0,0.930346,0,6.19999980926514,25745000.0
United Kingdom,GBR,13,1999,1689289758939.0,58682466,0,0,12134000000.0,,0,6.03999996185303,25394000.0
United Kingdom,GBR,13,2000,1666126494175.0,58892514,0,0,6780000000.0,1.03529,0,5.55999994277954,25209000.0
United Kingdom,GBR,13,2001,1648658413704.0,59119673,0,0,12321000000.0,,0,4.69999980926514,22835000.0
United Kingdom,GBR,13,2002,1785843824940.0,59370479,0,0,12641000000.0,0.679082,0,5.03999996185303,24180000.0
United Kingdom,GBR,13,2003,2056612244898.0,59647577,0,0,14017000000.0,0.272854,0,4.80999994277954,24715000.0
United Kingdom,GBR,13,2004,2422958623215.0,59987905,0,0,19344000000.0,0.142572,0,4.59000015258789,27755000.0
United Kingdom,GBR,13,2005,2544805454545.0,60401206,0,0,28981000000.0,0.126741,0,4.75,29970000.0
United Kingdom,GBR,13,2006,2709911683533.0,60846820,0,0,23017000000.0,0.66918,0,5.34999990463257,32713000.0
United Kingdom,GBR,13,2007,3092821128451.0,61322463,0,0,22697000000.0,0.575391,0,5.26000022888184,32778000.0
United Kingdom,GBR,13,2008,2931501838235.0,61806995,0,0,29535000000.0,0.494694,0,5.61999988555908,31888000.0
United Kingdom,GBR,13,2009,2417638261411.0,62276270,0,0,31415000000.0,0.121583,0,7.53999996185303,31072000.0
United Kingdom,GBR,13,2010,2491397494468.0,62766365,0,0,31287000000.0,0.411818,0,7.78999996185303,30398000.0
United Kingdom,GBR,13,2011,2666403005061.0,63258810,0,0,28902000000.0,0.351708,0,8.03999996185303,31886000.0
United Kingdom,GBR,13,2012,2706340967031.0,63700215,1,0,27947000000.0,0.402271,1,7.88000011444092,32221000.0
United Kingdom,GBR,13,2013,2786315215250.0,64128273,0,0,28461000000.0,0.486201,1,7.51999998092651,33567000.0
United Kingdom,GBR,13,2014,3065223279584.0,64602298,0,0,32415000000.0,0.415348,1,6.1100001335144,35337000.0
United Kingdom,GBR,13,2015,2934857946213.0,65116219,0,0,31985000000.0,0.517748,1,5.30000019073486,36792000.0
United Kingdom,GBR,13,2016,2699659680997.0,65611593,0,0,31753000000.0,0.360454,1,4.80999994277954,39129000.0
United Kingdom,GBR,13,2017,2683399006716.0,66058859,0,0,,0.331547,1,4.32999992370605,41080000.0
United Kingdom,GBR,13,2018,2878152147316.0,66460344,0,0,,0.0487175,1,4.0,40283000.0
United Kingdom,GBR,13,2019,2857057847953.0,66836327,0,0,,,1,3.74000000953674,40857000.0
United Kingdom,GBR,13,2020,2704609160088.0,67081000,0,0,,,1,,11101000.0
United Kingdom,GBR,13,2021,3131377762926.0,67326569,0,0,,,1,,
United States,USA,14,1974,1545243000000.0,213854000,0,0,2850000000.0,,0,5.59999990463257,
United States,USA,14,1975,1684904000000.0,215973000,0,0,3990000000.0,,0,8.5,
United States,USA,14,1976,1873412000000.0,218035000,0,0,5170000000.0,,0,7.69999980926514,
United States,USA,14,1977,2081826000000.0,220239000,0,0,5970000000.0,,0,7.09999990463257,
United States,USA,14,1978,2351599000000.0,222585000,0,0,7860000000.0,,0,6.09999990463257,
United States,USA,14,1979,2627333000000.0,225055000,0,0,9000000000.0,,0,5.80000019073486,
United States,USA,14,1980,2857307000000.0,227225000,0,0,9430000000.0,,0,7.09999990463257,
United States,USA,14,1981,3207041000000.0,229466000,0,0,13910000000.0,,0,7.59999990463257,
United States,USA,14,1982,3343789000000.0,231664000,0,0,13460000000.0,,0,9.69999980926514,
United States,USA,14,1983,3634038000000.0,233792000,0,0,13820000000.0,,0,9.60000038146973,
United States,USA,14,1984,4037613000000.0,235825000,1,0,14820000000.0,,1,7.5,
United States,USA,14,1985,4338979000000.0,237924000,0,0,14900000000.0,,1,7.19999980926514,
United States,USA,14,1986,4579631000000.0,240133000,0,0,14320000000.0,,1,7.0,
United States,USA,14,1987,4855215000000.0,242289000,0,0,16190000000.0,,1,6.19999980926514,
United States,USA,14,1988,5236438000000.0,244499000,0,0,17450000000.0,,1,5.5,
United States,USA,14,1989,5641580000000.0,246819000,0,0,17440000000.0,,1,5.30000019073486,
United States,USA,14,1990,5963144000000.0,249623000,0,0,18690000000.0,,1,5.59999990463257,
United States,USA,14,1991,6158129000000.0,252981000,0,0,19580000000.0,,1,6.80000019073486,
United States,USA,14,1992,6520327000000.0,256514000,0,0,21440000000.0,,1,7.5,
United States,USA,14,1993,6858559000000.0,259919000,0,0,22310000000.0,,1,6.90000009536743,
United States,USA,14,1994,7287236000000.0,263126000,0,0,23090000000.0,,1,6.11999988555908,
United States,USA,14,1995,7639749000000.0,266278000,0,0,17280000000.0,,1,5.65000009536743,79732000.0
United States,USA,14,1996,8073122000000.0,269394000,1,0,26450000000.0,0.935775,1,5.44999980926514,82756000.0
United States,USA,14,1997,8577554457000.0,272657000,0,0,22070000000.0,,1,5.0,82525000.0
United States,USA,14,1998,9062818202000.0,275854000,0,0,27800000000.0,0.879811,1,4.51000022888184,74767000.0
United States,USA,14,1999,9631174489000.0,279040000,0,0,37650000000.0,,1,4.21999979019165,75796000.0
United States,USA,14,2000,10250947997000.0,282162411,0,0,42650000000.0,1.08451,1,3.99000000953674,78343000.0
United States,USA,14,2001,10581929774000.0,284968955,0,0,157022000000.0,,1,4.73000001907349,70975000.0
United States,USA,14,2002,10929112955000.0,287625193,0,0,174940000000.0,0.287509,1,5.78000020980835,64434000.0
United States,USA,14,2003,11456442041000.0,290107933,0,0,189971000000.0,0.0812887,1,5.98999977111816,62082000.0
United States,USA,14,2004,12217193198000.0,292805298,0,0,203889000000.0,-0.231348,1,5.53000020980835,67606000.0
United States,USA,14,2005,13039199193000.0,295516599,0,0,213592000000.0,-0.0586535,1,5.07999992370605,71484000.0
United States,USA,14,2006,13815586948000.0,298379912,0,0,216471000000.0,0.493943,1,4.61999988555908,183178000.0
United States,USA,14,2007,14474226905000.0,301231207,0,0,240953000000.0,0.37573,1,4.61999988555908,175299000.0
United States,USA,14,2008,14769857911000.0,304093966,0,0,247737000000.0,0.585224,1,5.78000020980835,175703000.0
United States,USA,14,2009,14478064934000.0,306771529,0,0,268288000000.0,0.44843,1,9.25,160508000.0
United States,USA,14,2010,15048964444000.0,309327143,0,0,290479000000.0,0.438404,1,9.63000011444092,162275000.0
United States,USA,14,2011,15599728123000.0,311583481,0,0,284627000000.0,0.591247,1,8.94999980926514,147271421.875
United States,USA,14,2012,16253972230000.0,313877662,0,0,273585000000.0,0.632442,1,8.06999969482422,171629890.625
United States,USA,14,2013,16843190993000.0,316059947,0,0,256856000000.0,0.643073,1,7.36999988555908,179309906.25
United States,USA,14,2014,17550680174000.0,318386329,0,0,251056000000.0,0.58242,1,6.17000007629395,178311359.375
United States,USA,14,2015,18206020741000.0,320738994,0,0,223701000000.0,0.678062,1,5.28000020980835,176864531.25
United States,USA,14,2016,18695110842000.0,323071755,0,0,248569000000.0,0.402303,1,4.86999988555908,175261484.375
United States,USA,14,2017,19477336549000.0,325122128,0,0,,0.335553,1,4.3600001335144,174291750.0
United States,USA,14,2018,20533057312000.0,326838199,0,0,,0.477461,1,3.90000009536743,169324921.875
United States,USA,14,2019,21380976119000.0,328329953,0,0,,,1,3.67000007629395,165478000.0
United States,USA,14,2020,21060473613000.0,331501080,0,0,,,1,8.05000019073486,45037000.0
United States,USA,14,2021,23315080560000.0,331893745,0,0,,,1,5.34999990463257,
